@evid          Date(GMT)   Origin_Time(GMT)  ID_No.  Country  Region        Source  Lat         Long          mb    Ms   Depth(km)  Yield_lower  Yield_upper  Purpose    Type      Name                                Footnote_Available?  fsu  llnl  lasa
198109260459  1981-09-26  045957.5          81032   USSR     ASTRAK_RUSS   ISC     46.82       48.28         5.2   0    0          8.5          8.5          PNE        SHAFT     VEGA                                Na                   fsu  Na    Na
198109260503  1981-09-26  050357.0          81033   USSR     ASTRAK_RUSS   ISC     46.79       48.27         5.3   0    0          8.5          8.5          PNE        SHAFT     VEGA                                Na                   fsu  Na    Na
198110011214  1981-10-01  121456.9          81035   USSR     NZ_RUSS       ISC     73.32       54.55         6     3.8  0          0.001        150          WR         TUNNEL    unkn                                F4x                  fsu  Na    Na
198110011900  1981-10-01  190000.10         81036   USA      NTS           ISC     37.081571   -116.009622   4.9   0    0.472      20           150          WR         SHAFT     PALIZA                              Na                   Na   Na    Na
198110160000  1981-10-16  000000.0          81051   USSR     SEMI_KAZAKH   MTM     50          78            0     0    0          0            0.001        SAM        TUNNEL    unkn                                Na                   Na   Na    Na
198110180357  1981-10-18  035702.7          81037   USSR     SEMI_KAZAKH   ISC     49.88       78.89         6.1   4.7  0          0.001        150          WR         SHAFT     unkn                                F2x                  fsu  Na    Na
198110221359  1981-10-22  135957.5          81038   USSR     KRASNO_RUSS   ISC     63.79       97.54         5.1   0    0          8.5          8.5          PNE        SHAFT     SHPAT                               Na                   fsu  Na    Na
198111060000  1981-11-06  000000.0          81052   FRANCE   MURUROA       SPA     -22         -139          0     0    0          0            5            WR         SHAFT/GR  LETO                                Na                   Na   Na    Na
198111111706  1981-11-11  170658.3          81039   FRANCE   MURUROA       UGS     -21.917     -138.996      4.5   0    0          0            20           WR         SHAFT/GR  PROCLES                             Na                   Na   Na    Na
198111112000  1981-11-11  200009.09         81040   USA      NTS           UGS     37.076273   -116.069360   4.8   0    0.445      20           150          WR         SHAFT     TILCI                               Na                   Na   Na    Na
198111121500  1981-11-12  150000.10         81041   UK       NTS           UGS     37.108104   -116.049847   5.3   4.4  0.518      20           150          WR         SHAFT     ROUSANNE                            Na                   Na   Na    Na
198111200457  1981-11-20  045702.5          81042   USSR     SEMI_KAZAKH   UGS     49.736      78.183        4.9   0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
198111290335  1981-11-29  033508.6          81043   USSR     SEMI_KAZAKH   UGS     49.86       78.857        5.6   4    0          0.001        20           WR         SHAFT     unkn                                3x                   fsu  Na    Na
198112031500  1981-12-03  150000.10         81044   USA      NTS           ISC     37.148387   -116.071710   4.6   0    0.494      20           150          WR         SHAFT     AKAVI                               Na                   Na   Na    Na
198112051658  1981-12-05  165801.0          81045   FRANCE   MURUROA       ISC     -21.4       -139.4        4.6   0    0          0            20           WR         SHAFT/GR  CILIX                               Na                   Na   Na    Na
198112081646  1981-12-08  164658.3          81046   FRANCE   MURUROA       ISC     -21.91      -138.88       5.2   0    0          0            20           WR         SHAFT/LG  CADMOS                              Na                   fsu  Na    Na
198112162105  1981-12-16  210500.09         81047   USA      NTS           ISC     37.114478   -116.123752   4.4   0    0.335      0            20           WR         SHAFT     CABOC                               Na                   Na   Na    Na
198112220431  1981-12-22  043102.6          81048   USSR     SEMI_KAZAKH   ISC     49.84       78.21         5.1   0    0          0.001        20           WR         TUNNEL    unkn                                3x                   fsu  Na    Na
198112270343  1981-12-27  034314.2          81049   USSR     SEMI_KAZAKH   ISC     49.9        78.86         6.2   4.4  0          20           150          WR         SHAFT     unkn                                Na                   fsu  Na    Na
198201281600  1982-01-28  160000.10         82001   USA      NTS           ISC     37.091295   -116.052102   5.9   4.5  0.64       139          139          WR         SHAFT     JORNADA                             Na                   Na   llnl  Na
198202121455  1982-02-12  145500.08         82002   USA      NTS           ISC     37.224276   -116.463540   5.4   0    0.651      20           150          WR         SHAFT     MOLBO                               Na                   Na   Na    Na
198202121525  1982-02-12  152500.09         82003   USA      NTS           ISC     37.347921   -116.316986   5.6   0    0.64       20           150          WR         SHAFT     HOSTA                               Na                   Na   Na    Na
198202190356  1982-02-19  035611.1          82004   USSR     SEMI_KAZAKH   ISC     49.83       78.12         5.4   0    0          0.001        20           WR         TUNNEL    unkn                                2x                   fsu  Na    Na
198202200000  1982-02-20  000000.0          82055   FRANCE   MURUROA       SPA     -22         -139          0     0    0          0            5            WR         SHAFT/GR  AEROPE                              Na                   Na   Na    Na
